#date: 26.11.2020	time: 20:03:06
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
1.04033E+3	1.02843E+0	6.00740E-2	5.22382E+0	1.96873E-1	5.37232E+0	3.95605E+2
1.04105E+3	1.02947E+0	6.00734E-2	5.22377E+0	1.97073E-1	5.37770E+0	3.95970E+2
1.04177E+3	1.03032E+0	6.00743E-2	5.22386E+0	1.97234E-1	5.38224E+0	3.96262E+2
1.04249E+3	1.03110E+0	6.00746E-2	5.22387E+0	1.97383E-1	5.38635E+0	3.96533E+2
1.04320E+3	1.03172E+0	6.00736E-2	5.22379E+0	1.97504E-1	5.38950E+0	3.96754E+2
1.04382E+3	1.03219E+0	6.00738E-2	5.22381E+0	1.97593E-1	5.39194E+0	3.96914E+2
1.04443E+3	1.03250E+0	6.00730E-2	5.22374E+0	1.97655E-1	5.39349E+0	3.97027E+2
1.04511E+3	1.03263E+0	6.00728E-2	5.22372E+0	1.97681E-1	5.39419E+0	3.97076E+2
1.04583E+3	1.03256E+0	6.00737E-2	5.22380E+0	1.97665E-1	5.39391E+0	3.97047E+2
1.04655E+3	1.03250E+0	6.00733E-2	5.22376E+0	1.97654E-1	5.39353E+0	3.97026E+2
1.04727E+3	1.03264E+0	6.00732E-2	5.22375E+0	1.97682E-1	5.39427E+0	3.97077E+2
1.04799E+3	1.03293E+0	6.00737E-2	5.22380E+0	1.97736E-1	5.39584E+0	3.97176E+2
1.04871E+3	1.03331E+0	6.00729E-2	5.22373E+0	1.97810E-1	5.39771E+0	3.97310E+2
1.04943E+3	1.03376E+0	6.00730E-2	5.22374E+0	1.97896E-1	5.40007E+0	3.97466E+2
1.05013E+3	1.03418E+0	6.00728E-2	5.22372E+0	1.97977E-1	5.40225E+0	3.97614E+2
1.05073E+3	1.03451E+0	6.00714E-2	5.22360E+0	1.98045E-1	5.40386E+0	3.97737E+2
1.05133E+3	1.03484E+0	6.00724E-2	5.22369E+0	1.98104E-1	5.40566E+0	3.97845E+2
1.05194E+3	1.03525E+0	6.00719E-2	5.22365E+0	1.98186E-1	5.40780E+0	3.97994E+2
1.05266E+3	1.03570E+0	6.00719E-2	5.22364E+0	1.98272E-1	5.41013E+0	3.98149E+2
1.05339E+3	1.03618E+0	6.00709E-2	5.22356E+0	1.98367E-1	5.41256E+0	3.98323E+2
1.05411E+3	1.03666E+0	6.00715E-2	5.22361E+0	1.98456E-1	5.41509E+0	3.98485E+2
1.05483E+3	1.03707E+0	6.00707E-2	5.22354E+0	1.98538E-1	5.41719E+0	3.98634E+2
1.05555E+3	1.03755E+0	6.00708E-2	5.22355E+0	1.98629E-1	5.41969E+0	3.98800E+2
1.05627E+3	1.03811E+0	6.00725E-2	5.22370E+0	1.98730E-1	5.42275E+0	3.98983E+2
1.05699E+3	1.03859E+0	6.00719E-2	5.22365E+0	1.98824E-1	5.42520E+0	3.99153E+2
1.05767E+3	1.03898E+0	6.00724E-2	5.22368E+0	1.98899E-1	5.42732E+0	3.99289E+2
1.05827E+3	1.03936E+0	6.00710E-2	5.22357E+0	1.98975E-1	5.42915E+0	3.99428E+2
1.05894E+3	1.03972E+0	6.00718E-2	5.22363E+0	1.99042E-1	5.43114E+0	3.99551E+2
1.05966E+3	1.04000E+0	6.00717E-2	5.22362E+0	1.99096E-1	5.43257E+0	3.99648E+2
1.06039E+3	1.04024E+0	6.00709E-2	5.22356E+0	1.99144E-1	5.43374E+0	3.99735E+2
1.06111E+3	1.04040E+0	6.00712E-2	5.22358E+0	1.99173E-1	5.43459E+0	3.99788E+2
1.06183E+3	1.04052E+0	6.00715E-2	5.22361E+0	1.99195E-1	5.43527E+0	3.99829E+2
1.06255E+3	1.04071E+0	6.00696E-2	5.22345E+0	1.99238E-1	5.43608E+0	3.99906E+2
1.06327E+3	1.04100E+0	6.00702E-2	5.22349E+0	1.99291E-1	5.43763E+0	4.00003E+2
1.06399E+3	1.04148E+0	6.00701E-2	5.22349E+0	1.99385E-1	5.44018E+0	4.00174E+2
1.06471E+3	1.04199E+0	6.00697E-2	5.22346E+0	1.99484E-1	5.44281E+0	4.00354E+2
1.06537E+3	1.04246E+0	6.00705E-2	5.22352E+0	1.99569E-1	5.44529E+0	4.00509E+2
1.06608E+3	1.04282E+0	6.00695E-2	5.22343E+0	1.99642E-1	5.44709E+0	4.00642E+2
1.06680E+3	1.04306E+0	6.00718E-2	5.22363E+0	1.99681E-1	5.44856E+0	4.00712E+2
1.06752E+3	1.04324E+0	6.00702E-2	5.22349E+0	1.99722E-1	5.44938E+0	4.00786E+2
1.06825E+3	1.04335E+0	6.00708E-2	5.22355E+0	1.99740E-1	5.44999E+0	4.00819E+2
1.06897E+3	1.04348E+0	6.00712E-2	5.22358E+0	1.99763E-1	5.45069E+0	4.00861E+2
1.06969E+3	1.04361E+0	6.00705E-2	5.22352E+0	1.99790E-1	5.45132E+0	4.00911E+2
1.07041E+3	1.04375E+0	6.00711E-2	5.22357E+0	1.99816E-1	5.45211E+0	4.00957E+2
1.07113E+3	1.04385E+0	6.00721E-2	5.22366E+0	1.99831E-1	5.45271E+0	4.00985E+2
1.07185E+3	1.04391E+0	6.00716E-2	5.22362E+0	1.99845E-1	5.45301E+0	4.01010E+2
1.07256E+3	1.04389E+0	6.00692E-2	5.22341E+0	1.99849E-1	5.45268E+0	4.01017E+2
1.07328E+3	1.04381E+0	6.00700E-2	5.22348E+0	1.99830E-1	5.45232E+0	4.00984E+2
1.07400E+3	1.04368E+0	6.00711E-2	5.22358E+0	1.99802E-1	5.45176E+0	4.00933E+2
1.07472E+3	1.04349E+0	6.00704E-2	5.22351E+0	1.99769E-1	5.45071E+0	4.00871E+2
1.07545E+3	1.04319E+0	6.00704E-2	5.22351E+0	1.99710E-1	5.44909E+0	4.00764E+2
1.07617E+3	1.04286E+0	6.00703E-2	5.22351E+0	1.99647E-1	5.44738E+0	4.00650E+2
1.07689E+3	1.04245E+0	6.00692E-2	5.22341E+0	1.99573E-1	5.44515E+0	4.00516E+2
1.07761E+3	1.04176E+0	6.00694E-2	5.22343E+0	1.99441E-1	5.44158E+0	4.00275E+2
1.07833E+3	1.05084E+0	6.06920E-2	5.27756E+0	1.99115E-1	5.54588E+0	3.99683E+2
1.07905E+3	1.08372E+0	6.25850E-2	5.44217E+0	1.99133E-1	5.89778E+0	3.99716E+2
1.07977E+3	1.11628E+0	6.44361E-2	5.60314E+0	1.99224E-1	6.25466E+0	3.99880E+2
1.08048E+3	1.15262E+0	6.59321E-2	5.73323E+0	2.01042E-1	6.60823E+0	4.03187E+2
1.08120E+3	1.17266E+0	6.68577E-2	5.81371E+0	2.01706E-1	6.81752E+0	4.04395E+2
1.08192E+3	1.18652E+0	6.75250E-2	5.87174E+0	2.02073E-1	6.96693E+0	4.05062E+2
1.08265E+3	1.19450E+0	6.76200E-2	5.88000E+0	2.03146E-1	7.02364E+0	4.07013E+2
1.08337E+3	1.19871E+0	6.75833E-2	5.87681E+0	2.03974E-1	7.04462E+0	4.08519E+2
1.08409E+3	1.20543E+0	6.75833E-2	5.87680E+0	2.05116E-1	7.08406E+0	4.10596E+2
1.08506E+3	1.20871E+0	6.75721E-2	5.87583E+0	2.05709E-1	7.10217E+0	4.11673E+2
1.08579E+3	1.21284E+0	6.75715E-2	5.87578E+0	2.06414E-1	7.12640E+0	4.12956E+2
1.08651E+3	1.21646E+0	6.75710E-2	5.87574E+0	2.07031E-1	7.14759E+0	4.14078E+2
1.08723E+3	1.22000E+0	6.75717E-2	5.87580E+0	2.07630E-1	7.16845E+0	4.15168E+2
1.08794E+3	1.22289E+0	6.75704E-2	5.87569E+0	2.08127E-1	7.18530E+0	4.16070E+2
1.08856E+3	1.22551E+0	6.75710E-2	5.87574E+0	2.08571E-1	7.20077E+0	4.16878E+2
1.08916E+3	1.22813E+0	6.75699E-2	5.87564E+0	2.09021E-1	7.21606E+0	4.17696E+2
1.08985E+3	1.23077E+0	6.75698E-2	5.87564E+0	2.09471E-1	7.23158E+0	4.18515E+2
1.09057E+3	1.23345E+0	6.75703E-2	5.87568E+0	2.09924E-1	7.24733E+0	4.19339E+2
1.09129E+3	1.23524E+0	6.75698E-2	5.87564E+0	2.10231E-1	7.25781E+0	4.19897E+2
1.09201E+3	1.23711E+0	6.75682E-2	5.87549E+0	2.10555E-1	7.26865E+0	4.20486E+2
1.09273E+3	1.23899E+0	6.75683E-2	5.87551E+0	2.10874E-1	7.27970E+0	4.21066E+2
1.09344E+3	1.24083E+0	6.75690E-2	5.87556E+0	2.11185E-1	7.29060E+0	4.21633E+2
1.09416E+3	1.24236E+0	6.75683E-2	5.87550E+0	2.11447E-1	7.29949E+0	4.22109E+2
1.09487E+3	1.24362E+0	6.75694E-2	5.87560E+0	2.11658E-1	7.30698E+0	4.22492E+2
1.09546E+3	1.24469E+0	6.75688E-2	5.87555E+0	2.11842E-1	7.31323E+0	4.22827E+2
1.09607E+3	1.24550E+0	6.75688E-2	5.87555E+0	2.11980E-1	7.31799E+0	4.23078E+2
1.09666E+3	1.24641E+0	6.75680E-2	5.87548E+0	2.12138E-1	7.32326E+0	4.23365E+2
1.09735E+3	1.24743E+0	6.75691E-2	5.87557E+0	2.12308E-1	7.32936E+0	4.23674E+2
1.09806E+3	1.24867E+0	6.75688E-2	5.87554E+0	2.12520E-1	7.33661E+0	4.24059E+2
1.09878E+3	1.25018E+0	6.75684E-2	5.87551E+0	2.12778E-1	7.34543E+0	4.24529E+2
1.09950E+3	1.25165E+0	6.75676E-2	5.87545E+0	2.13030E-1	7.35399E+0	4.24988E+2
1.10022E+3	1.25323E+0	6.75669E-2	5.87538E+0	2.13302E-1	7.36322E+0	4.25482E+2
1.10094E+3	1.25470E+0	6.75662E-2	5.87532E+0	2.13553E-1	7.37174E+0	4.25939E+2
1.10166E+3	1.25612E+0	6.75664E-2	5.87534E+0	2.13796E-1	7.38013E+0	4.26380E+2
1.10236E+3	1.25754E+0	6.75663E-2	5.87533E+0	2.14038E-1	7.38849E+0	4.26821E+2
1.10296E+3	1.25828E+0	6.75671E-2	5.87540E+0	2.14161E-1	7.39290E+0	4.27043E+2
1.10356E+3	1.25873E+0	6.75676E-2	5.87544E+0	2.14236E-1	7.39562E+0	4.27181E+2
1.10424E+3	1.25890E+0	6.75667E-2	5.87537E+0	2.14268E-1	7.39653E+0	4.27239E+2
1.10496E+3	1.25923E+0	6.75676E-2	5.87544E+0	2.14321E-1	7.39854E+0	4.27335E+2
1.10568E+3	1.25973E+0	6.75670E-2	5.87539E+0	2.14408E-1	7.40142E+0	4.27494E+2
1.10640E+3	1.26039E+0	6.75663E-2	5.87533E+0	2.14522E-1	7.40522E+0	4.27701E+2
1.10712E+3	1.26084E+0	6.75659E-2	5.87529E+0	2.14600E-1	7.40778E+0	4.27842E+2
1.10784E+3	1.26154E+0	6.75659E-2	5.87530E+0	2.14720E-1	7.41194E+0	4.28060E+2
1.10856E+3	1.26214E+0	6.75666E-2	5.87535E+0	2.14820E-1	7.41553E+0	4.28242E+2
1.10928E+3	1.26290E+0	6.75681E-2	5.87548E+0	2.14944E-1	7.42015E+0	4.28468E+2
1.10996E+3	1.26347E+0	6.75655E-2	5.87526E+0	2.15050E-1	7.42324E+0	4.28661E+2
1.11058E+3	1.26399E+0	6.75663E-2	5.87533E+0	2.15136E-1	7.42638E+0	4.28817E+2
1.11130E+3	1.26431E+0	6.75654E-2	5.87525E+0	2.15193E-1	7.42815E+0	4.28920E+2
1.11202E+3	1.26473E+0	6.75649E-2	5.87521E+0	2.15265E-1	7.43055E+0	4.29052E+2
1.11274E+3	1.26528E+0	6.75642E-2	5.87515E+0	2.15362E-1	7.43371E+0	4.29227E+2
1.11346E+3	1.26580E+0	6.75652E-2	5.87523E+0	2.15447E-1	7.43689E+0	4.29384E+2
1.11418E+3	1.26588E+0	6.75647E-2	5.87519E+0	2.15462E-1	7.43729E+0	4.29410E+2
1.11490E+3	1.26602E+0	6.75636E-2	5.87510E+0	2.15489E-1	7.43799E+0	4.29459E+2
1.11562E+3	1.26611E+0	6.75633E-2	5.87507E+0	2.15506E-1	7.43850E+0	4.29490E+2
1.11634E+3	1.26632E+0	6.75648E-2	5.87520E+0	2.15537E-1	7.43989E+0	4.29546E+2
1.11706E+3	1.26655E+0	6.75649E-2	5.87521E+0	2.15575E-1	7.44125E+0	4.29616E+2
1.11778E+3	1.26677E+0	6.75649E-2	5.87521E+0	2.15613E-1	7.44256E+0	4.29685E+2
1.11849E+3	1.26709E+0	6.75641E-2	5.87514E+0	2.15671E-1	7.44435E+0	4.29789E+2
1.11922E+3	1.26788E+0	6.75643E-2	5.87516E+0	2.15803E-1	7.44898E+0	4.30031E+2
1.11994E+3	1.26874E+0	6.75634E-2	5.87508E+0	2.15953E-1	7.45394E+0	4.30302E+2
1.12066E+3	1.26941E+0	6.75639E-2	5.87512E+0	2.16065E-1	7.45792E+0	4.30506E+2
1.12138E+3	1.26956E+0	6.75633E-2	5.87507E+0	2.16093E-1	7.45875E+0	4.30557E+2
1.12210E+3	1.26969E+0	6.75631E-2	5.87506E+0	2.16116E-1	7.45953E+0	4.30600E+2
1.12282E+3	1.26946E+0	6.75636E-2	5.87510E+0	2.16075E-1	7.45820E+0	4.30524E+2
1.12354E+3	1.26921E+0	6.75649E-2	5.87521E+0	2.16029E-1	7.45689E+0	4.30441E+2
1.12426E+3	1.26870E+0	6.75637E-2	5.87511E+0	2.15944E-1	7.45372E+0	4.30287E+2
1.12497E+3	1.26807E+0	6.75640E-2	5.87513E+0	2.15837E-1	7.45008E+0	4.30092E+2
1.12569E+3	1.26719E+0	6.75632E-2	5.87506E+0	2.15689E-1	7.44482E+0	4.29824E+2
1.12641E+3	1.26597E+0	6.75630E-2	5.87504E+0	2.15483E-1	7.43762E+0	4.29447E+2
1.12713E+3	1.26446E+0	6.75639E-2	5.87512E+0	2.15223E-1	7.42885E+0	4.28975E+2
1.12786E+3	1.26337E+0	6.75652E-2	5.87524E+0	2.15033E-1	7.42260E+0	4.28630E+2
1.12858E+3	1.27737E+0	6.86855E-2	5.97265E+0	2.13870E-1	7.62931E+0	4.26516E+2
1.12930E+3	1.31169E+0	7.03266E-2	6.11536E+0	2.14491E-1	8.02147E+0	4.27645E+2
1.13002E+3	1.34819E+0	7.21325E-2	6.27240E+0	2.14940E-1	8.45636E+0	4.28460E+2
1.13074E+3	1.39096E+0	7.37571E-2	6.41366E+0	2.16875E-1	8.92115E+0	4.31979E+2
1.13146E+3	1.42465E+0	7.50519E-2	6.52625E+0	2.18295E-1	9.29760E+0	4.34562E+2
1.13217E+3	1.43571E+0	7.51387E-2	6.53380E+0	2.19737E-1	9.38068E+0	4.37183E+2
1.13289E+3	1.44208E+0	7.50665E-2	6.52752E+0	2.20922E-1	9.41318E+0	4.39340E+2
1.13361E+3	1.44796E+0	7.50663E-2	6.52751E+0	2.21824E-1	9.45157E+0	4.40980E+2
1.13433E+3	1.45277E+0	7.50597E-2	6.52693E+0	2.22580E-1	9.48211E+0	4.42355E+2
1.13506E+3	1.45727E+0	7.50533E-2	6.52638E+0	2.23289E-1	9.51067E+0	4.43643E+2
1.13578E+3	1.46175E+0	7.50537E-2	6.52641E+0	2.23975E-1	9.54000E+0	4.44892E+2
1.13650E+3	1.46437E+0	7.50517E-2	6.52623E+0	2.24382E-1	9.55680E+0	4.45630E+2
1.13722E+3	1.46833E+0	7.50524E-2	6.52630E+0	2.24986E-1	9.58275E+0	4.46730E+2
1.13794E+3	1.47185E+0	7.50528E-2	6.52633E+0	2.25525E-1	9.60576E+0	4.47709E+2
1.13866E+3	1.47426E+0	7.50516E-2	6.52623E+0	2.25898E-1	9.62137E+0	4.48388E+2
1.13938E+3	1.47682E+0	7.50510E-2	6.52618E+0	2.26292E-1	9.63802E+0	4.49105E+2
1.14009E+3	1.47883E+0	7.50501E-2	6.52610E+0	2.26603E-1	9.65100E+0	4.49670E+2
1.14081E+3	1.48072E+0	7.50502E-2	6.52610E+0	2.26892E-1	9.66334E+0	4.50196E+2
1.14151E+3	1.48202E+0	7.50481E-2	6.52592E+0	2.27097E-1	9.67151E+0	4.50568E+2
1.14222E+3	1.48252E+0	7.50479E-2	6.52591E+0	2.27174E-1	9.67478E+0	4.50709E+2
1.14294E+3	1.48374E+0	7.50484E-2	6.52595E+0	2.27361E-1	9.68283E+0	4.51048E+2
1.14366E+3	1.48417E+0	7.50479E-2	6.52590E+0	2.27428E-1	9.68557E+0	4.51171E+2
1.14438E+3	1.48385E+0	7.50483E-2	6.52594E+0	2.27377E-1	9.68352E+0	4.51078E+2
1.14510E+3	1.48369E+0	7.50485E-2	6.52595E+0	2.27353E-1	9.68251E+0	4.51033E+2
1.14582E+3	1.48369E+0	7.50472E-2	6.52584E+0	2.27356E-1	9.68234E+0	4.51040E+2
1.14654E+3	1.48427E+0	7.50476E-2	6.52587E+0	2.27444E-1	9.68618E+0	4.51200E+2
1.14725E+3	1.48539E+0	7.50456E-2	6.52571E+0	2.27622E-1	9.69324E+0	4.51523E+2
1.14797E+3	1.48678E+0	7.50471E-2	6.52584E+0	2.27831E-1	9.70252E+0	4.51902E+2
1.14859E+3	1.48704E+0	7.50470E-2	6.52582E+0	2.27870E-1	9.70417E+0	4.51975E+2
1.14924E+3	1.48703E+0	7.50476E-2	6.52587E+0	2.27867E-1	9.70417E+0	4.51968E+2
1.14996E+3	1.48768E+0	7.50464E-2	6.52577E+0	2.27969E-1	9.70823E+0	4.52154E+2
1.15068E+3	1.48885E+0	7.50462E-2	6.52576E+0	2.28150E-1	9.71589E+0	4.52484E+2
1.15140E+3	1.48935E+0	7.50472E-2	6.52584E+0	2.28224E-1	9.71929E+0	4.52618E+2
1.15212E+3	1.49022E+0	7.50477E-2	6.52589E+0	2.28356E-1	9.72503E+0	4.52858E+2
1.15284E+3	1.49203E+0	7.50457E-2	6.52571E+0	2.28638E-1	9.73654E+0	4.53371E+2
1.15356E+3	1.49459E+0	7.50449E-2	6.52564E+0	2.29034E-1	9.75318E+0	4.54091E+2
1.15428E+3	1.49732E+0	7.50453E-2	6.52568E+0	2.29451E-1	9.77104E+0	4.54849E+2
1.15495E+3	1.49988E+0	7.50436E-2	6.52553E+0	2.29848E-1	9.78749E+0	4.55571E+2
1.15556E+3	1.50216E+0	7.50445E-2	6.52561E+0	2.30194E-1	9.80248E+0	4.56201E+2
1.15616E+3	1.50454E+0	7.50441E-2	6.52558E+0	2.30560E-1	9.81798E+0	4.56867E+2
1.15682E+3	1.50715E+0	7.50445E-2	6.52561E+0	2.30959E-1	9.83506E+0	4.57592E+2
1.15754E+3	1.51022E+0	7.50447E-2	6.52563E+0	2.31429E-1	9.85515E+0	4.58447E+2
1.15826E+3	1.51302E+0	7.50440E-2	6.52556E+0	2.31860E-1	9.87331E+0	4.59231E+2
1.15898E+3	1.51607E+0	7.50434E-2	6.52552E+0	2.32330E-1	9.89316E+0	4.60085E+2
1.15970E+3	1.51878E+0	7.50448E-2	6.52563E+0	2.32740E-1	9.91099E+0	4.60831E+2
1.16042E+3	1.52118E+0	7.50434E-2	6.52551E+0	2.33112E-1	9.92645E+0	4.61507E+2
1.16114E+3	1.52318E+0	7.50432E-2	6.52549E+0	2.33420E-1	9.93952E+0	4.62067E+2
1.16186E+3	1.52494E+0	7.50433E-2	6.52550E+0	2.33690E-1	9.95103E+0	4.62558E+2
1.16248E+3	1.52631E+0	7.50445E-2	6.52561E+0	2.33896E-1	9.96013E+0	4.62933E+2
1.16308E+3	1.52740E+0	7.50441E-2	6.52558E+0	2.34063E-1	9.96714E+0	4.63236E+2
1.16368E+3	1.52825E+0	7.50433E-2	6.52551E+0	2.34196E-1	9.97259E+0	4.63478E+2
1.16437E+3	1.52929E+0	7.50449E-2	6.52564E+0	2.34351E-1	9.97959E+0	4.63759E+2
1.16510E+3	1.52992E+0	7.50430E-2	6.52548E+0	2.34453E-1	9.98344E+0	4.63945E+2
1.16582E+3	1.53045E+0	7.50433E-2	6.52550E+0	2.34534E-1	9.98696E+0	4.64092E+2
1.16654E+3	1.53045E+0	7.50430E-2	6.52548E+0	2.34534E-1	9.98690E+0	4.64093E+2
1.16726E+3	1.53070E+0	7.50429E-2	6.52547E+0	2.34573E-1	9.98852E+0	4.64163E+2
1.16798E+3	1.53103E+0	7.50435E-2	6.52552E+0	2.34621E-1	9.99074E+0	4.64251E+2
1.16870E+3	1.53163E+0	7.50429E-2	6.52547E+0	2.34715E-1	9.99459E+0	4.64422E+2
1.16942E+3	1.53218E+0	7.50427E-2	6.52546E+0	2.34800E-1	9.99815E+0	4.64576E+2
1.17002E+3	1.53254E+0	7.50427E-2	6.52545E+0	2.34856E-1	1.00005E+1	4.64679E+2
1.17065E+3	1.53309E+0	7.50416E-2	6.52536E+0	2.34944E-1	1.00040E+1	4.64838E+2
1.17137E+3	1.53378E+0	7.50413E-2	6.52533E+0	2.35051E-1	1.00084E+1	4.65033E+2
1.17209E+3	1.53461E+0	7.50405E-2	6.52526E+0	2.35180E-1	1.00137E+1	4.65268E+2
1.17282E+3	1.53560E+0	7.50413E-2	6.52533E+0	2.35329E-1	1.00203E+1	4.65538E+2
1.17354E+3	1.53676E+0	7.50415E-2	6.52535E+0	2.35506E-1	1.00279E+1	4.65861E+2
1.17426E+3	1.53757E+0	7.50415E-2	6.52534E+0	2.35631E-1	1.00332E+1	4.66087E+2
1.17497E+3	1.53831E+0	7.50398E-2	6.52520E+0	2.35750E-1	1.00378E+1	4.66303E+2
1.17569E+3	1.53861E+0	7.50404E-2	6.52525E+0	2.35793E-1	1.00398E+1	4.66383E+2
1.17641E+3	1.53876E+0	7.50420E-2	6.52539E+0	2.35810E-1	1.00410E+1	4.66414E+2
1.17708E+3	1.53885E+0	7.50417E-2	6.52536E+0	2.35826E-1	1.00416E+1	4.66443E+2
1.17779E+3	1.53902E+0	7.50415E-2	6.52535E+0	2.35852E-1	1.00426E+1	4.66490E+2
1.17851E+3	1.53904E+0	7.50409E-2	6.52529E+0	2.35857E-1	1.00427E+1	4.66499E+2
1.17923E+3	1.53887E+0	7.50405E-2	6.52526E+0	2.35833E-1	1.00415E+1	4.66455E+2
1.17995E+3	1.53836E+0	7.50417E-2	6.52536E+0	2.35751E-1	1.00384E+1	4.66306E+2
1.18067E+3	1.53753E+0	7.50409E-2	6.52529E+0	2.35627E-1	1.00329E+1	4.66080E+2
1.18139E+3	1.53648E+0	7.50410E-2	6.52530E+0	2.35465E-1	1.00260E+1	4.65787E+2
1.18212E+3	1.53543E+0	7.50432E-2	6.52550E+0	2.35297E-1	1.00194E+1	4.65480E+2
1.18284E+3	1.53357E+0	7.50423E-2	6.52541E+0	2.35015E-1	1.00072E+1	4.64967E+2
1.18355E+3	1.53165E+0	7.50413E-2	6.52533E+0	2.34724E-1	9.99453E+0	4.64438E+2
1.18427E+3	1.53062E+0	7.50408E-2	6.52528E+0	2.34568E-1	9.98774E+0	4.64154E+2
1.18499E+3	1.52996E+0	7.50421E-2	6.52540E+0	2.34463E-1	9.98363E+0	4.63964E+2
1.18571E+3	1.52921E+0	7.50412E-2	6.52532E+0	2.34350E-1	9.97860E+0	4.63759E+2
1.18643E+3	1.52864E+0	7.50413E-2	6.52533E+0	2.34263E-1	9.97491E+0	4.63600E+2
1.18715E+3	1.52815E+0	7.50413E-2	6.52533E+0	2.34187E-1	9.97165E+0	4.63461E+2
1.18787E+3	1.52776E+0	7.50423E-2	6.52542E+0	2.34124E-1	9.96927E+0	4.63348E+2
1.18860E+3	1.52764E+0	7.50416E-2	6.52536E+0	2.34108E-1	9.96841E+0	4.63319E+2
1.18931E+3	1.52829E+0	7.50420E-2	6.52539E+0	2.34207E-1	9.97268E+0	4.63497E+2
1.19003E+3	1.52861E+0	7.50401E-2	6.52523E+0	2.34261E-1	9.97452E+0	4.63597E+2
1.19075E+3	1.52901E+0	7.50417E-2	6.52536E+0	2.34318E-1	9.97735E+0	4.63700E+2
1.19147E+3	1.52910E+0	7.50422E-2	6.52541E+0	2.34331E-1	9.97804E+0	4.63723E+2
1.19219E+3	1.52880E+0	7.50405E-2	6.52526E+0	2.34289E-1	9.97581E+0	4.63647E+2
1.19291E+3	1.52838E+0	7.50404E-2	6.52526E+0	2.34225E-1	9.97304E+0	4.63530E+2
1.19363E+3	1.52789E+0	7.50396E-2	6.52518E+0	2.34152E-1	9.96973E+0	4.63399E+2
1.19435E+3	1.52741E+0	7.50407E-2	6.52528E+0	2.34076E-1	9.96678E+0	4.63260E+2
1.19507E+3	1.52720E+0	7.50397E-2	6.52519E+0	2.34046E-1	9.96526E+0	4.63206E+2
1.19579E+3	1.52713E+0	7.50401E-2	6.52522E+0	2.34034E-1	9.96484E+0	4.63184E+2
1.19651E+3	1.52702E+0	7.50414E-2	6.52534E+0	2.34014E-1	9.96430E+0	4.63146E+2
1.19723E+3	1.52632E+0	7.50404E-2	6.52525E+0	2.33909E-1	9.95959E+0	4.62956E+2
1.19795E+3	1.52571E+0	7.50411E-2	6.52531E+0	2.33814E-1	9.95571E+0	4.62783E+2
1.19867E+3	1.52479E+0	7.50413E-2	6.52533E+0	2.33672E-1	9.94974E+0	4.62526E+2
1.19939E+3	1.52411E+0	7.50411E-2	6.52531E+0	2.33569E-1	9.94530E+0	4.62338E+2
1.20011E+3	1.52370E+0	7.50407E-2	6.52528E+0	2.33507E-1	9.94254E+0	4.62225E+2
1.20083E+3	1.52356E+0	7.50406E-2	6.52527E+0	2.33486E-1	9.94163E+0	4.62187E+2
1.20154E+3	1.52316E+0	7.50404E-2	6.52525E+0	2.33426E-1	9.93903E+0	4.62078E+2
1.20225E+3	1.52310E+0	7.50399E-2	6.52521E+0	2.33418E-1	9.93856E+0	4.62063E+2
1.20297E+3	1.52354E+0	7.50403E-2	6.52525E+0	2.33484E-1	9.94149E+0	4.62184E+2
1.20369E+3	1.52465E+0	7.50400E-2	6.52521E+0	2.33656E-1	9.94869E+0	4.62496E+2
1.20441E+3	1.52575E+0	7.50404E-2	6.52525E+0	2.33822E-1	9.95590E+0	4.62798E+2
1.20513E+3	1.52715E+0	7.50400E-2	6.52522E+0	2.34039E-1	9.96501E+0	4.63193E+2
1.20585E+3	1.52831E+0	7.50410E-2	6.52531E+0	2.34212E-1	9.97267E+0	4.63508E+2
1.20657E+3	1.52901E+0	7.50390E-2	6.52513E+0	2.34326E-1	9.97698E+0	4.63715E+2
1.20728E+3	1.52947E+0	7.50395E-2	6.52518E+0	2.34396E-1	9.98009E+0	4.63841E+2
1.20800E+3	1.52965E+0	7.50414E-2	6.52533E+0	2.34418E-1	9.98150E+0	4.63881E+2
1.20860E+3	1.52984E+0	7.50404E-2	6.52525E+0	2.34450E-1	9.98260E+0	4.63939E+2
1.20929E+3	1.53029E+0	7.50396E-2	6.52518E+0	2.34521E-1	9.98542E+0	4.64068E+2
1.21001E+3	1.53077E+0	7.50389E-2	6.52512E+0	2.34596E-1	9.98843E+0	4.64205E+2
1.21073E+3	1.53095E+0	7.50407E-2	6.52528E+0	2.34618E-1	9.98984E+0	4.64245E+2
1.21145E+3	1.53108E+0	7.50387E-2	6.52510E+0	2.34644E-1	9.99043E+0	4.64293E+2
1.21217E+3	1.53120E+0	7.50397E-2	6.52519E+0	2.34660E-1	9.99139E+0	4.64322E+2
1.21289E+3	1.53135E+0	7.50397E-2	6.52519E+0	2.34682E-1	9.99234E+0	4.64362E+2
1.21361E+3	1.53171E+0	7.50396E-2	6.52518E+0	2.34739E-1	9.99471E+0	4.64465E+2
1.21432E+3	1.53201E+0	7.50391E-2	6.52514E+0	2.34785E-1	9.99656E+0	4.64550E+2
1.21498E+3	1.53223E+0	7.50386E-2	6.52510E+0	2.34821E-1	9.99793E+0	4.64614E+2
1.21558E+3	1.53243E+0	7.50383E-2	6.52507E+0	2.34852E-1	9.99919E+0	4.64671E+2
