#date: 26.11.2020	time: 20:46:11
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
9.11684E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11689E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11693E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11698E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11703E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11708E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11713E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11719E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11724E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11729E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11735E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11741E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11746E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11752E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11757E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11762E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11767E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11772E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11777E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11781E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11787E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11791E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11795E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11801E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11805E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11809E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11814E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11820E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11824E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11828E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11834E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11838E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11843E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11847E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11853E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11857E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11862E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11867E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11873E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11877E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11882E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11887E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11891E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11896E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11902E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11906E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11911E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11915E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11921E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11925E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11929E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11934E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11938E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11943E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11947E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11953E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11958E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11962E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11967E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11972E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11977E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11981E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11986E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11991E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.11995E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12000E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12004E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12009E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12013E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12019E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12024E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12028E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12033E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12038E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12043E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12047E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12053E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12057E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12062E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12067E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12072E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12077E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12081E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12086E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12090E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12095E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12100E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12105E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12110E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12114E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12120E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12125E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12129E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12135E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12140E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12145E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12150E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12155E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12160E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12165E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12170E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12174E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12178E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12183E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12187E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12192E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12196E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12201E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12206E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12210E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12215E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12220E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12225E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12229E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12235E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12239E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12244E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12248E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12253E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12257E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12261E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12266E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12271E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12276E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12280E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12285E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12290E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12294E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12299E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12304E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12308E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12313E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12318E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12322E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12327E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12331E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12336E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12340E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12345E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12350E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12355E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12359E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12363E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12369E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12373E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12378E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12382E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12387E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12391E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12396E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12401E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12406E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12410E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12415E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12420E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12425E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12430E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12436E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12441E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12448E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12455E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12463E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12471E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12478E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12483E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12489E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12495E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12500E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12508E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12514E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12521E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12526E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12531E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12538E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12543E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12548E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12553E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12557E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12561E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12566E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12572E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12576E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12580E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12587E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12593E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12601E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12606E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12610E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12614E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12620E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12624E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12628E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12633E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12638E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12642E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12647E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12652E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12656E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12661E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12666E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12671E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12676E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12680E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12687E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12692E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12697E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12704E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12708E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12713E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12720E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12725E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12731E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12738E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12743E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12748E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12754E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12759E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12764E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12771E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12776E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12781E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12788E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12793E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12797E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12804E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12812E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12816E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12822E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12827E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12831E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12837E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12842E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12847E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12854E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12858E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12863E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12868E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12873E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12878E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12882E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12889E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12893E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12897E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12903E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12908E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12912E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12917E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12922E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12926E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12930E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12936E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12940E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12944E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12950E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12954E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12959E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12964E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12969E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12974E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12978E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12983E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12987E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12991E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.12996E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13000E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13005E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13009E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13013E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13019E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13023E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13028E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13033E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13038E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13042E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13047E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13052E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13057E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13061E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13066E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13072E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13076E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13081E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13087E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13092E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13096E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13101E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13105E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13110E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13115E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.13120E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
