#date: 26.11.2020	time: 19:16:50
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
1.05955E+3	1.55613E-6	-8.44291E-4	-7.03576E-2	-2.21175E-5	-1.09486E-7	-1.40784E+2
1.06027E+3	1.46196E-6	-8.53303E-4	-7.11086E-2	-2.05596E-5	-1.03958E-7	-1.40784E+2
1.06099E+3	1.57039E-6	-7.70786E-4	-6.42322E-2	-2.44486E-5	-1.00869E-7	-1.40784E+2
1.06171E+3	1.37758E-6	-7.90290E-4	-6.58575E-2	-2.09176E-5	-9.07240E-8	-1.40784E+2
1.06243E+3	1.08974E-6	-7.83424E-4	-6.52853E-2	-1.66920E-5	-7.11442E-8	-1.40783E+2
1.06315E+3	1.19799E-6	-7.79264E-4	-6.49387E-2	-1.84481E-5	-7.77961E-8	-1.40783E+2
1.06387E+3	1.78513E-6	-7.81760E-4	-6.51467E-2	-2.74017E-5	-1.16295E-7	-1.40784E+2
1.06459E+3	2.24448E-6	-7.81125E-4	-6.50938E-2	-3.44808E-5	-1.46102E-7	-1.40784E+2
1.06531E+3	1.53272E-6	-7.95781E-4	-6.63150E-2	-2.31127E-5	-1.01642E-7	-1.40784E+2
1.06603E+3	6.81173E-7	-8.35964E-4	-6.96637E-2	-9.77802E-6	-4.74530E-8	-1.40783E+2
1.06675E+3	5.18182E-7	-8.53119E-4	-7.10933E-2	-7.28876E-6	-3.68392E-8	-1.40783E+2
1.06747E+3	6.52371E-7	-8.56498E-4	-7.13748E-2	-9.14007E-6	-4.65628E-8	-1.40783E+2
1.06819E+3	1.46853E-6	-8.81298E-4	-7.34415E-2	-1.99960E-5	-1.07851E-7	-1.40784E+2
1.06891E+3	1.16832E-6	-8.79874E-4	-7.33228E-2	-1.59339E-5	-8.56646E-8	-1.40783E+2
1.06963E+3	9.59855E-7	-9.08749E-4	-7.57291E-2	-1.26748E-5	-7.26890E-8	-1.40783E+2
1.07035E+3	5.61682E-7	-9.24005E-4	-7.70005E-2	-7.29452E-6	-4.32497E-8	-1.40783E+2
1.07107E+3	3.26533E-7	-9.32137E-4	-7.76781E-2	-4.20366E-6	-2.53644E-8	-1.40783E+2
1.07179E+3	1.08545E-6	-9.26863E-4	-7.72386E-2	-1.40532E-5	-8.38389E-8	-1.40783E+2
1.07251E+3	8.10493E-7	-9.17280E-4	-7.64400E-2	-1.06030E-5	-6.19540E-8	-1.40783E+2
1.07323E+3	2.07611E-6	-8.74534E-4	-7.28778E-2	-2.84875E-5	-1.51302E-7	-1.40784E+2
1.07395E+3	1.07439E-6	-8.70512E-4	-7.25426E-2	-1.48104E-5	-7.79390E-8	-1.40783E+2
1.07467E+3	1.32890E-6	-8.76543E-4	-7.30453E-2	-1.81928E-5	-9.70697E-8	-1.40783E+2
1.07539E+3	3.29997E-7	-8.95253E-4	-7.46044E-2	-4.42330E-6	-2.46193E-8	-1.40783E+2
1.07611E+3	1.22079E-6	-8.24451E-4	-6.87042E-2	-1.77687E-5	-8.38732E-8	-1.40783E+2
1.07683E+3	1.22739E-6	-8.19780E-4	-6.83150E-2	-1.79667E-5	-8.38494E-8	-1.40783E+2
1.07755E+3	1.61440E-6	-8.17686E-4	-6.81405E-2	-2.36922E-5	-1.10006E-7	-1.40784E+2
1.07827E+3	1.46001E-6	-8.49580E-4	-7.07983E-2	-2.06221E-5	-1.03366E-7	-1.40784E+2
1.07899E+3	1.19235E-6	-8.75455E-4	-7.29546E-2	-1.63437E-5	-8.69875E-8	-1.40783E+2
1.07971E+3	7.04927E-7	-9.02022E-4	-7.51685E-2	-9.37795E-6	-5.29883E-8	-1.40783E+2
1.08043E+3	6.19792E-7	-9.58129E-4	-7.98441E-2	-7.76253E-6	-4.94867E-8	-1.40783E+2
1.08115E+3	1.09974E-6	-9.05305E-4	-7.54421E-2	-1.45773E-5	-8.29666E-8	-1.40783E+2
1.08187E+3	6.82255E-7	-9.23326E-4	-7.69439E-2	-8.86692E-6	-5.24953E-8	-1.40783E+2
1.08259E+3	1.21081E-6	-9.28909E-4	-7.74091E-2	-1.56418E-5	-9.37280E-8	-1.40783E+2
1.08331E+3	6.59413E-7	-8.98878E-4	-7.49065E-2	-8.80314E-6	-4.93943E-8	-1.40783E+2
1.08403E+3	1.27498E-6	-9.16810E-4	-7.64009E-2	-1.66880E-5	-9.74095E-8	-1.40783E+2
1.08475E+3	7.29764E-7	-9.27416E-4	-7.72847E-2	-9.44253E-6	-5.63996E-8	-1.40783E+2
1.08547E+3	9.60813E-7	-9.41562E-4	-7.84635E-2	-1.22453E-5	-7.53888E-8	-1.40783E+2
1.08619E+3	9.17496E-7	-9.43289E-4	-7.86075E-2	-1.16719E-5	-7.21220E-8	-1.40783E+2
1.08691E+3	1.50062E-6	-9.59941E-4	-7.99951E-2	-1.87589E-5	-1.20042E-7	-1.40783E+2
1.08763E+3	9.60904E-7	-9.78379E-4	-8.15316E-2	-1.17857E-5	-7.83440E-8	-1.40783E+2
1.08835E+3	1.20566E-6	-9.46572E-4	-7.88810E-2	-1.52845E-5	-9.51033E-8	-1.40783E+2
1.08907E+3	1.27239E-6	-9.25966E-4	-7.71639E-2	-1.64895E-5	-9.81826E-8	-1.40783E+2
1.08979E+3	8.26344E-7	-9.18220E-4	-7.65183E-2	-1.07993E-5	-6.32304E-8	-1.40783E+2
1.09041E+3	9.38004E-7	-8.99354E-4	-7.49461E-2	-1.25157E-5	-7.02998E-8	-1.40783E+2
1.09107E+3	1.96548E-6	-8.88412E-4	-7.40343E-2	-2.65482E-5	-1.45513E-7	-1.40784E+2
1.09179E+3	1.25458E-6	-8.90683E-4	-7.42236E-2	-1.69027E-5	-9.31190E-8	-1.40783E+2
1.09251E+3	1.24911E-6	-8.91626E-4	-7.43021E-2	-1.68113E-5	-9.28118E-8	-1.40783E+2
1.09323E+3	1.00165E-6	-8.83809E-4	-7.36508E-2	-1.36000E-5	-7.37722E-8	-1.40783E+2
1.09395E+3	4.10686E-7	-8.97638E-4	-7.48032E-2	-5.49022E-6	-3.07206E-8	-1.40783E+2
1.09467E+3	8.05199E-7	-9.00632E-4	-7.50527E-2	-1.07284E-5	-6.04323E-8	-1.40783E+2
1.09539E+3	1.04173E-6	-8.59629E-4	-7.16357E-2	-1.45420E-5	-7.46249E-8	-1.40783E+2
1.09611E+3	1.82770E-6	-8.51108E-4	-7.09257E-2	-2.57692E-5	-1.29631E-7	-1.40784E+2
1.09679E+3	1.40599E-6	-8.04797E-4	-6.70664E-2	-2.09641E-5	-9.42945E-8	-1.40784E+2
1.09739E+3	3.56061E-7	-8.16530E-4	-6.80442E-2	-5.23279E-6	-2.42279E-8	-1.40783E+2
1.09799E+3	2.13097E-6	-7.90243E-4	-6.58536E-2	-3.23592E-5	-1.40332E-7	-1.40784E+2
1.09867E+3	1.39274E-6	-8.00036E-4	-6.66697E-2	-2.08901E-5	-9.28532E-8	-1.40784E+2
1.09939E+3	8.32189E-7	-8.00271E-4	-6.66893E-2	-1.24786E-5	-5.54980E-8	-1.40783E+2
1.10011E+3	1.37486E-6	-8.15776E-4	-6.79814E-2	-2.02241E-5	-9.34651E-8	-1.40784E+2
1.10083E+3	9.35325E-7	-8.31125E-4	-6.92604E-2	-1.35045E-5	-6.47810E-8	-1.40783E+2
1.10155E+3	1.62729E-6	-8.69821E-4	-7.24851E-2	-2.24500E-5	-1.17954E-7	-1.40784E+2
1.10227E+3	8.47032E-7	-8.67608E-4	-7.23007E-2	-1.17154E-5	-6.12410E-8	-1.40783E+2
1.10298E+3	1.73313E-6	-8.57567E-4	-7.14639E-2	-2.42518E-5	-1.23856E-7	-1.40784E+2
1.10368E+3	4.88510E-8	-8.50272E-4	-7.08560E-2	-6.89440E-7	-3.46139E-9	-1.40783E+2
1.10429E+3	7.37765E-7	-8.39095E-4	-6.99246E-2	-1.05509E-5	-5.15879E-8	-1.40783E+2
1.10488E+3	7.82882E-7	-8.42396E-4	-7.01997E-2	-1.11522E-5	-5.49581E-8	-1.40783E+2
1.10556E+3	7.79175E-7	-8.28636E-4	-6.90530E-2	-1.12837E-5	-5.38043E-8	-1.40783E+2
1.10628E+3	2.01167E-7	-8.49086E-4	-7.07572E-2	-2.84306E-6	-1.42340E-8	-1.40783E+2
1.10701E+3	1.36234E-6	-8.64824E-4	-7.20687E-2	-1.89033E-5	-9.81820E-8	-1.40783E+2
1.10773E+3	1.51794E-6	-8.51749E-4	-7.09791E-2	-2.13858E-5	-1.07742E-7	-1.40784E+2
1.10844E+3	7.89045E-7	-8.27059E-4	-6.89216E-2	-1.14484E-5	-5.43822E-8	-1.40783E+2
1.10916E+3	1.50872E-6	-7.95341E-4	-6.62784E-2	-2.27634E-5	-9.99958E-8	-1.40784E+2
1.10988E+3	5.02281E-7	-7.96759E-4	-6.63966E-2	-7.56486E-6	-3.33498E-8	-1.40783E+2
1.11061E+3	9.28338E-7	-8.04973E-4	-6.70810E-2	-1.38391E-5	-6.22739E-8	-1.40783E+2
1.11128E+3	5.44847E-7	-8.20399E-4	-6.83666E-2	-7.96948E-6	-3.72493E-8	-1.40783E+2
1.11190E+3	-1.02582E-7	-8.38570E-4	-6.98808E-2	1.46795E-6	7.16849E-9	-1.40783E+2
1.11262E+3	1.51603E-6	-8.26188E-4	-6.88490E-2	-2.20197E-5	-1.04377E-7	-1.40784E+2
1.11334E+3	4.90337E-7	-8.93170E-4	-7.44308E-2	-6.58783E-6	-3.64962E-8	-1.40783E+2
1.11407E+3	6.06989E-7	-9.04888E-4	-7.54074E-2	-8.04947E-6	-4.57714E-8	-1.40783E+2
1.11478E+3	3.23066E-7	-8.89355E-4	-7.41129E-2	-4.35910E-6	-2.39434E-8	-1.40783E+2
1.11550E+3	6.28189E-7	-8.73631E-4	-7.28026E-2	-8.62866E-6	-4.57338E-8	-1.40783E+2
1.11622E+3	4.32587E-8	-8.62467E-4	-7.18722E-2	-6.01883E-7	-3.10910E-9	-1.40783E+2
1.11694E+3	1.14720E-6	-8.60732E-4	-7.17277E-2	-1.59938E-5	-8.22861E-8	-1.40783E+2
1.11766E+3	8.89251E-7	-8.99609E-4	-7.49674E-2	-1.18618E-5	-6.66648E-8	-1.40783E+2
1.11838E+3	1.42599E-6	-9.38545E-4	-7.82121E-2	-1.82324E-5	-1.11530E-7	-1.40783E+2
1.11910E+3	1.24967E-6	-9.49115E-4	-7.90929E-2	-1.58000E-5	-9.88398E-8	-1.40783E+2
1.11982E+3	1.06058E-6	-9.26553E-4	-7.72128E-2	-1.37358E-5	-8.18904E-8	-1.40783E+2
1.12054E+3	1.25382E-7	-9.31469E-4	-7.76225E-2	-1.61528E-6	-9.73247E-9	-1.40783E+2
1.12126E+3	-2.28787E-7	-9.25434E-4	-7.71195E-2	2.96666E-6	1.76440E-8	-1.40782E+2
1.12198E+3	5.13567E-7	-9.18246E-4	-7.65205E-2	-6.71150E-6	-3.92984E-8	-1.40783E+2
1.12270E+3	1.30503E-6	-9.15951E-4	-7.63292E-2	-1.70974E-5	-9.96121E-8	-1.40783E+2
1.12342E+3	9.00624E-7	-8.96914E-4	-7.47428E-2	-1.20496E-5	-6.73152E-8	-1.40783E+2
1.12414E+3	1.10242E-6	-9.07803E-4	-7.56502E-2	-1.45726E-5	-8.33982E-8	-1.40783E+2
1.12486E+3	1.31016E-6	-8.77897E-4	-7.31581E-2	-1.79086E-5	-9.58485E-8	-1.40783E+2
1.12558E+3	1.64150E-6	-8.85945E-4	-7.38288E-2	-2.22339E-5	-1.21190E-7	-1.40784E+2
1.12630E+3	9.86454E-7	-8.93639E-4	-7.44699E-2	-1.32464E-5	-7.34611E-8	-1.40783E+2
1.12702E+3	8.87518E-7	-9.22024E-4	-7.68353E-2	-1.15509E-5	-6.81927E-8	-1.40783E+2
1.12774E+3	7.93993E-7	-9.75888E-4	-8.13240E-2	-9.76333E-6	-6.45707E-8	-1.40783E+2
1.12846E+3	1.54649E-6	-9.79297E-4	-8.16081E-2	-1.89502E-5	-1.26206E-7	-1.40783E+2
1.12918E+3	9.64903E-7	-9.92370E-4	-8.26975E-2	-1.16679E-5	-7.97951E-8	-1.40783E+2
1.12990E+3	1.78797E-6	-9.83690E-4	-8.19742E-2	-2.18114E-5	-1.46568E-7	-1.40784E+2
1.13062E+3	9.71841E-7	-9.65193E-4	-8.04327E-2	-1.20827E-5	-7.81679E-8	-1.40783E+2
1.13134E+3	1.42767E-6	-9.23343E-4	-7.69452E-2	-1.85544E-5	-1.09852E-7	-1.40783E+2
1.13206E+3	1.01782E-6	-9.23632E-4	-7.69694E-2	-1.32236E-5	-7.83406E-8	-1.40783E+2
1.13278E+3	1.04763E-6	-9.38377E-4	-7.81981E-2	-1.33971E-5	-8.19224E-8	-1.40783E+2
1.13350E+3	-1.03727E-8	-9.60344E-4	-8.00286E-2	1.29613E-7	8.30115E-10	-1.40783E+2
1.13422E+3	1.02552E-6	-9.15317E-4	-7.62764E-2	-1.34448E-5	-7.82234E-8	-1.40783E+2
1.13494E+3	1.51050E-6	-9.14131E-4	-7.61775E-2	-1.98287E-5	-1.15066E-7	-1.40784E+2
1.13566E+3	1.50158E-6	-9.47555E-4	-7.89630E-2	-1.90163E-5	-1.18570E-7	-1.40783E+2
1.13638E+3	8.63989E-7	-9.11543E-4	-7.59619E-2	-1.13740E-5	-6.56302E-8	-1.40783E+2
1.13710E+3	1.50583E-6	-8.94363E-4	-7.45302E-2	-2.02043E-5	-1.12230E-7	-1.40784E+2
1.13782E+3	1.69340E-6	-9.25649E-4	-7.71374E-2	-2.19530E-5	-1.30625E-7	-1.40784E+2
1.13854E+3	6.05329E-7	-9.24011E-4	-7.70010E-2	-7.86132E-6	-4.66109E-8	-1.40783E+2
1.13926E+3	2.03499E-6	-9.16087E-4	-7.63406E-2	-2.66567E-5	-1.55352E-7	-1.40784E+2
1.13998E+3	1.12733E-6	-8.92757E-4	-7.43964E-2	-1.51530E-5	-8.38691E-8	-1.40783E+2
1.14070E+3	2.53683E-8	-9.16506E-4	-7.63755E-2	-3.32152E-7	-1.93752E-9	-1.40783E+2
1.14142E+3	9.77521E-8	-9.32040E-4	-7.76700E-2	-1.25856E-6	-7.59241E-9	-1.40783E+2
1.14214E+3	4.09399E-7	-9.30942E-4	-7.75785E-2	-5.27723E-6	-3.17606E-8	-1.40783E+2
1.14286E+3	7.17397E-7	-9.30289E-4	-7.75241E-2	-9.25386E-6	-5.56155E-8	-1.40783E+2
1.14356E+3	-2.39610E-7	-9.45766E-4	-7.88138E-2	3.04020E-6	1.88846E-8	-1.40782E+2
1.14428E+3	7.49766E-7	-9.40931E-4	-7.84109E-2	-9.56201E-6	-5.87898E-8	-1.40783E+2
1.14500E+3	2.65812E-7	-9.53143E-4	-7.94285E-2	-3.34656E-6	-2.11131E-8	-1.40783E+2
1.14572E+3	2.87866E-7	-9.41332E-4	-7.84443E-2	-3.66969E-6	-2.25815E-8	-1.40783E+2
1.14644E+3	1.30594E-6	-9.17649E-4	-7.64708E-2	-1.70777E-5	-9.98665E-8	-1.40783E+2
1.14716E+3	9.21241E-7	-8.94632E-4	-7.45527E-2	-1.23569E-5	-6.86810E-8	-1.40783E+2
1.14788E+3	9.32180E-7	-8.82112E-4	-7.35094E-2	-1.26811E-5	-6.85239E-8	-1.40783E+2
1.14860E+3	2.03557E-6	-8.90821E-4	-7.42351E-2	-2.74206E-5	-1.51111E-7	-1.40784E+2
1.14932E+3	5.87379E-7	-8.56724E-4	-7.13937E-2	-8.22733E-6	-4.19352E-8	-1.40783E+2
1.15002E+3	3.13089E-7	-8.60956E-4	-7.17464E-2	-4.36382E-6	-2.24630E-8	-1.40783E+2
1.15066E+3	1.12270E-6	-8.14519E-4	-6.78766E-2	-1.65403E-5	-7.62048E-8	-1.40783E+2
1.15138E+3	7.07176E-7	-8.10703E-4	-6.75586E-2	-1.04676E-5	-4.77758E-8	-1.40783E+2
1.15210E+3	1.14142E-6	-8.26531E-4	-6.88776E-2	-1.65717E-5	-7.86183E-8	-1.40783E+2
1.15282E+3	3.76687E-8	-8.42530E-4	-7.02108E-2	-5.36509E-7	-2.64475E-9	-1.40783E+2
1.15354E+3	3.73173E-7	-8.70970E-4	-7.25808E-2	-5.14149E-6	-2.70852E-8	-1.40783E+2
1.15426E+3	3.34286E-7	-8.95230E-4	-7.46025E-2	-4.48089E-6	-2.49385E-8	-1.40783E+2
1.15498E+3	9.44958E-7	-9.16086E-4	-7.63405E-2	-1.23782E-5	-7.21386E-8	-1.40783E+2
1.15570E+3	-6.26952E-8	-9.05535E-4	-7.54613E-2	8.30825E-7	4.73106E-9	-1.40783E+2
1.15642E+3	8.67995E-7	-8.98760E-4	-7.48967E-2	-1.15892E-5	-6.50099E-8	-1.40783E+2
1.15706E+3	2.61437E-7	-9.14574E-4	-7.62145E-2	-3.43027E-6	-1.99252E-8	-1.40783E+2
1.15766E+3	2.04458E-6	-9.24813E-4	-7.70678E-2	-2.65296E-5	-1.57571E-7	-1.40784E+2
1.15834E+3	2.53575E-7	-9.09642E-4	-7.58035E-2	-3.34516E-6	-1.92219E-8	-1.40783E+2
1.15906E+3	3.14068E-7	-9.09682E-4	-7.58069E-2	-4.14300E-6	-2.38085E-8	-1.40783E+2
1.15978E+3	9.50091E-7	-9.90099E-4	-8.25083E-2	-1.15151E-5	-7.83903E-8	-1.40783E+2
1.16050E+3	9.02390E-7	-9.17550E-4	-7.64625E-2	-1.18017E-5	-6.89990E-8	-1.40783E+2
1.16122E+3	7.81002E-8	-8.06107E-4	-6.71756E-2	-1.16263E-6	-5.24643E-9	-1.40783E+2
1.16194E+3	1.70177E-6	-1.20738E-3	-1.00615E-1	-1.69136E-5	-1.71224E-7	-1.40783E+2
1.16266E+3	7.01242E-7	-8.58474E-4	-7.15395E-2	-9.80217E-6	-5.01666E-8	-1.40783E+2
1.16336E+3	1.03893E-6	-8.03686E-4	-6.69738E-2	-1.55125E-5	-6.95812E-8	-1.40783E+2
1.16396E+3	8.63483E-7	-9.73085E-4	-8.10904E-2	-1.06484E-5	-7.00202E-8	-1.40783E+2
1.16456E+3	1.05793E-7	-8.99048E-4	-7.49207E-2	-1.41207E-6	-7.92612E-9	-1.40783E+2
1.16516E+3	6.25139E-7	-8.62834E-4	-7.19029E-2	-8.69421E-6	-4.49493E-8	-1.40783E+2
1.16588E+3	2.96244E-7	-9.85230E-4	-8.21025E-2	-3.60822E-6	-2.43223E-8	-1.40783E+2
1.16660E+3	1.12993E-6	-9.84102E-4	-8.20085E-2	-1.37782E-5	-9.26641E-8	-1.40783E+2
1.16732E+3	1.85321E-6	-8.86964E-4	-7.39137E-2	-2.50726E-5	-1.36977E-7	-1.40784E+2
1.16804E+3	1.07794E-6	-8.76979E-4	-7.30815E-2	-1.47498E-5	-7.87772E-8	-1.40783E+2
1.16876E+3	8.58366E-7	-9.18253E-4	-7.65211E-2	-1.12174E-5	-6.56831E-8	-1.40783E+2
1.16948E+3	-2.26061E-7	-9.56468E-4	-7.97057E-2	2.83620E-6	1.80183E-8	-1.40782E+2
1.17020E+3	6.66277E-7	-9.43027E-4	-7.85856E-2	-8.47836E-6	-5.23598E-8	-1.40783E+2
1.17088E+3	7.70555E-7	-9.38634E-4	-7.82195E-2	-9.85119E-6	-6.02724E-8	-1.40783E+2
1.17148E+3	4.52403E-7	-9.41052E-4	-7.84210E-2	-5.76890E-6	-3.54779E-8	-1.40783E+2
1.17214E+3	4.86371E-7	-9.21655E-4	-7.68046E-2	-6.33258E-6	-3.73555E-8	-1.40783E+2
1.17286E+3	3.75594E-7	-9.72436E-4	-8.10363E-2	-4.63488E-6	-3.04367E-8	-1.40783E+2
1.17358E+3	1.21463E-6	-9.35458E-4	-7.79548E-2	-1.55812E-5	-9.46860E-8	-1.40783E+2
1.17430E+3	3.22203E-7	-9.17351E-4	-7.64459E-2	-4.21478E-6	-2.46311E-8	-1.40783E+2
1.17502E+3	-3.23702E-7	-9.15117E-4	-7.62597E-2	4.24474E-6	2.46854E-8	-1.40782E+2
1.17574E+3	4.96506E-7	-9.05706E-4	-7.54755E-2	-6.57837E-6	-3.74740E-8	-1.40783E+2
1.17646E+3	4.04170E-7	-8.91229E-4	-7.42691E-2	-5.44197E-6	-3.00173E-8	-1.40783E+2
1.17718E+3	8.58990E-7	-8.75447E-4	-7.29539E-2	-1.17744E-5	-6.26667E-8	-1.40783E+2
1.17790E+3	3.07450E-7	-8.99182E-4	-7.49319E-2	-4.10306E-6	-2.30378E-8	-1.40783E+2
1.17854E+3	9.44948E-7	-9.27970E-4	-7.73308E-2	-1.22195E-5	-7.30736E-8	-1.40783E+2
1.17925E+3	3.33296E-7	-9.27409E-4	-7.72841E-2	-4.31261E-6	-2.57585E-8	-1.40783E+2
1.17997E+3	1.72246E-7	-9.11215E-4	-7.59346E-2	-2.26835E-6	-1.30794E-8	-1.40783E+2
1.18069E+3	-3.33216E-7	-9.07894E-4	-7.56578E-2	4.40425E-6	2.52104E-8	-1.40782E+2
1.18142E+3	6.53519E-7	-9.04755E-4	-7.53962E-2	-8.66779E-6	-4.92728E-8	-1.40783E+2
1.18214E+3	5.55780E-7	-9.09960E-4	-7.58300E-2	-7.32928E-6	-4.21448E-8	-1.40783E+2
1.18286E+3	3.10148E-7	-8.85587E-4	-7.37989E-2	-4.20261E-6	-2.28886E-8	-1.40783E+2
1.18358E+3	4.12112E-7	-8.79992E-4	-7.33327E-2	-5.61977E-6	-3.02213E-8	-1.40783E+2
1.18430E+3	-3.64243E-7	-9.11881E-4	-7.59901E-2	4.79330E-6	2.76789E-8	-1.40782E+2
1.18502E+3	4.40994E-7	-9.21363E-4	-7.67803E-2	-5.74359E-6	-3.38597E-8	-1.40783E+2
1.18572E+3	-3.92463E-8	-9.30486E-4	-7.75405E-2	5.06140E-7	3.04318E-9	-1.40783E+2
1.18643E+3	9.57590E-7	-9.20077E-4	-7.66731E-2	-1.24893E-5	-7.34214E-8	-1.40783E+2
1.18715E+3	3.62973E-7	-9.12762E-4	-7.60635E-2	-4.77197E-6	-2.76090E-8	-1.40783E+2
1.18787E+3	7.09942E-7	-8.94121E-4	-7.45100E-2	-9.52814E-6	-5.28978E-8	-1.40783E+2
1.18860E+3	1.48003E-6	-8.21993E-4	-6.84994E-2	-2.16064E-5	-1.01381E-7	-1.40784E+2
1.18932E+3	5.74169E-8	-8.62100E-4	-7.18417E-2	-7.99215E-7	-4.12493E-9	-1.40783E+2
1.19004E+3	1.07919E-6	-8.95268E-4	-7.46057E-2	-1.44653E-5	-8.05139E-8	-1.40783E+2
1.19076E+3	8.90703E-7	-9.05657E-4	-7.54714E-2	-1.18019E-5	-6.72226E-8	-1.40783E+2
1.19148E+3	-1.14672E-7	-8.71528E-4	-7.26273E-2	1.57891E-6	8.32833E-9	-1.40783E+2
1.19220E+3	1.88353E-7	-8.43629E-4	-7.03024E-2	-2.67918E-6	-1.32417E-8	-1.40783E+2
1.19292E+3	1.10172E-6	-8.66295E-4	-7.21912E-2	-1.52611E-5	-7.95345E-8	-1.40783E+2
1.19363E+3	7.89141E-7	-8.91523E-4	-7.42936E-2	-1.06219E-5	-5.86281E-8	-1.40783E+2
1.19436E+3	1.33796E-6	-8.62960E-4	-7.19133E-2	-1.86052E-5	-9.62174E-8	-1.40783E+2
1.19507E+3	6.99888E-7	-8.71608E-4	-7.26340E-2	-9.63582E-6	-5.08357E-8	-1.40783E+2
1.19580E+3	7.86036E-8	-8.40219E-4	-7.00183E-2	-1.12261E-6	-5.50369E-9	-1.40783E+2
1.19652E+3	8.48282E-7	-8.61575E-4	-7.17979E-2	-1.18149E-5	-6.09049E-8	-1.40783E+2
1.19723E+3	7.93825E-7	-8.09669E-4	-6.74725E-2	-1.17652E-5	-5.35613E-8	-1.40783E+2
1.19796E+3	5.37234E-7	-8.13862E-4	-6.78218E-2	-7.92125E-6	-3.64362E-8	-1.40783E+2
1.19867E+3	2.26554E-7	-8.10885E-4	-6.75737E-2	-3.35269E-6	-1.53091E-8	-1.40783E+2
1.19939E+3	8.35065E-7	-8.52793E-4	-7.10661E-2	-1.17505E-5	-5.93448E-8	-1.40783E+2
1.20011E+3	1.01547E-6	-8.76013E-4	-7.30011E-2	-1.39104E-5	-7.41306E-8	-1.40783E+2
1.20083E+3	1.54638E-6	-8.71431E-4	-7.26193E-2	-2.12943E-5	-1.12297E-7	-1.40784E+2
1.20155E+3	1.57028E-6	-8.59461E-4	-7.16218E-2	-2.19245E-5	-1.12466E-7	-1.40784E+2
1.20227E+3	6.56112E-7	-8.43375E-4	-7.02813E-2	-9.33551E-6	-4.61123E-8	-1.40783E+2
1.20299E+3	7.38223E-7	-8.93147E-4	-7.44289E-2	-9.91850E-6	-5.49452E-8	-1.40783E+2
1.20371E+3	9.88945E-7	-8.63362E-4	-7.19468E-2	-1.37455E-5	-7.11515E-8	-1.40783E+2
1.20443E+3	4.00987E-7	-8.31076E-4	-6.92564E-2	-5.78990E-6	-2.77709E-8	-1.40783E+2
1.20515E+3	1.02766E-6	-8.47357E-4	-7.06131E-2	-1.45534E-5	-7.25662E-8	-1.40783E+2
1.20587E+3	-7.41927E-8	-8.59134E-4	-7.15945E-2	1.03629E-6	5.31179E-9	-1.40783E+2
1.20659E+3	-3.08148E-7	-8.76210E-4	-7.30175E-2	4.22020E-6	2.25002E-8	-1.40782E+2
1.20731E+3	-2.75875E-7	-8.93942E-4	-7.44951E-2	3.70327E-6	2.05514E-8	-1.40782E+2
1.20803E+3	-6.29283E-7	-9.29388E-4	-7.74490E-2	8.12513E-6	4.87373E-8	-1.40782E+2
1.20875E+3	-7.36718E-8	-9.18548E-4	-7.65457E-2	9.62455E-7	5.63926E-9	-1.40783E+2
1.20947E+3	1.17547E-6	-9.06291E-4	-7.55243E-2	-1.55642E-5	-8.87767E-8	-1.40783E+2
1.21015E+3	9.42328E-7	-8.68720E-4	-7.23933E-2	-1.30168E-5	-6.82183E-8	-1.40783E+2
1.21087E+3	-1.81464E-7	-9.04070E-4	-7.53392E-2	2.40862E-6	1.36713E-8	-1.40782E+2
1.21159E+3	2.47307E-7	-9.28516E-4	-7.73764E-2	-3.19615E-6	-1.91357E-8	-1.40783E+2
1.21231E+3	5.73200E-7	-9.42124E-4	-7.85103E-2	-7.30096E-6	-4.50021E-8	-1.40783E+2
1.21303E+3	6.83226E-7	-9.34554E-4	-7.78795E-2	-8.77286E-6	-5.32093E-8	-1.40783E+2
1.21375E+3	4.35648E-7	-9.14402E-4	-7.62002E-2	-5.71716E-6	-3.31965E-8	-1.40783E+2
1.21447E+3	6.87516E-7	-9.25777E-4	-7.71481E-2	-8.91163E-6	-5.30405E-8	-1.40783E+2
1.21519E+3	7.64617E-7	-9.69561E-4	-8.07968E-2	-9.46346E-6	-6.17786E-8	-1.40783E+2
1.21591E+3	1.04905E-6	-9.81029E-4	-8.17525E-2	-1.28321E-5	-8.57627E-8	-1.40783E+2
1.21663E+3	6.66832E-7	-9.69197E-4	-8.07664E-2	-8.25630E-6	-5.38576E-8	-1.40783E+2
1.21723E+3	5.12571E-7	-9.67157E-4	-8.05964E-2	-6.35973E-6	-4.13114E-8	-1.40783E+2
1.21789E+3	6.35433E-7	-9.37209E-4	-7.81007E-2	-8.13607E-6	-4.96278E-8	-1.40783E+2
1.21861E+3	1.37419E-7	-9.38768E-4	-7.82307E-2	-1.75659E-6	-1.07504E-8	-1.40783E+2
1.21933E+3	4.02093E-7	-9.38363E-4	-7.81969E-2	-5.14205E-6	-3.14424E-8	-1.40783E+2
1.22005E+3	6.00196E-7	-9.67482E-4	-8.06235E-2	-7.44443E-6	-4.83899E-8	-1.40783E+2
1.22077E+3	5.94736E-7	-9.97189E-4	-8.30991E-2	-7.15695E-6	-4.94220E-8	-1.40783E+2
